AFR_2332,0
AFR_2419,0
AFR_885,0
AFR_973,0
DT_4837,0
DT_5861,0
DT_6069,0
DT_6381,0
GM_1620,0
GM_2538,0
GM_4767,0
NYT_2280,0
NYT_2467,0
NZH_2054,0
SMH_1961,0
SMH_2358,0
SMH_3438,0
SMH_4228,0
TDP_1296,0
TDP_1667,0
TDP_306,0
TDP_569,0
TDP_609,0
TG_11902,0
TG_13948,0
TG_4372,0
TS_2327,0
TS_2543,0
TS_4441,0
TS_4630,0
USA_1745,0
USA_1780,0
USA_2357,0
USA_615,0
AFR_1722,0
NYT_2576,0
TG_10411,0
DT_4614,0
NYT_3805,0
NYT_930,0
NZH_3304,0
TG_2861,0
TG_7211,0
TS_2579,0
AFR_1004,0
GM_5593,0
NZH_2501,0
NZH_5043,0
TDP_2061,0
TG_2848,0
TG_4237,0
TG_7014,0
TS_5414,0
TS_7082,0
NYT_918,0
SMH_1249,0
USA_516,0
USA_754,0
AFR_2046,0
USA_917,0
AFR_1914,0
AFR_909,0
DT_3085,0
DT_5779,0
TDP_1811,0
TS_7183,0
TS_857,0
AFR_1036,0
NZH_5483,0
SMH_6194,0
NYT_991,0
TDP_2869,0
TG_10487,0
DT_1134,0
GM_3515,0
GM_1006,0
NZH_3667,0
SMH_4077,0
SMH_4990,0
SMH_956,0
TDP_1318,0
TDP_2839,0
TG_3064,0
USA_1960,0
USA_772,0
AFR_910,0
TDP_1808,0
DT_4750,0
NYT_2285,0
NZH_3073,0
TS_7063,0
NZH_7431,0
TG_12477,0
TG_1297,0
TG_13839,0
AFR_1346,0
GM_4722,0
TG_7457,0
AFR_1653,0
DT_5838,0
GM_624,0
USA_2000,0
AFR_1521,0
GM_2601,0
GM_3496,0
GM_4977,0
NYT_1445,0
TG_5916,0
TS_2050,0
TS_2723,0
TS_2977,0
USA_2550,0
AFR_1497,0
GM_2962,0
GM_4123,0
NYT_1212,0
NYT_2766,0
NZH_4664,0
USA_720,0
AFR_921,0
SMH_6195,0
TG_7270,0
SMH_5009,0
USA_2558,0
NYT_2096,0
TS_748,0
DT_2440,0
DT_3767,0
TG_8142,0
DT_1890,0
SMH_2236,0
SMH_4458,0
TDP_1817,0
NZH_3325,0
SMH_4609,0
SMH_1216,0
TS_2291,0
AFR_2361,0
AFR_2498,0
AFR_585,0
DT_595,0
DT_826,0
GM_1392,0
GM_4337,0
NYT_3742,0
NYT_4018,0
NYT_923,0
NZH_1296,0
NZH_2296,0
NZH_3253,0
NZH_3373,0
NZH_3563,0
SMH_4921,0
TDP_2542,0
TG_13245,0
TS_2738,0
TS_4772,0
TS_4868,0
TS_7426,0
USA_1114,0
USA_2089,0
USA_2303,0
AFR_1581,0
SMH_5449,0
NYT_2767,0
TG_4250,0
TG_6320,0
AFR_1854,0
AFR_2227,0
NZH_6217,0
SMH_3533,0
TG_2719,0
USA_2314,0
DT_5501,0
USA_2456,0
DT_4279,0
DT_4412,0
GM_2877,0
NYT_1040,0
NYT_3124,0
NYT_837,0
NZH_4367,0
NZH_7961,0
SMH_2237,0
TDP_118,0
TS_4076,0
USA_1079,0
GM_3973,0
NYT_4050,0
NYT_4068,0
USA_1365,0
AFR_1629,0
DT_5889,0
NZH_7869,0
TG_10222,0
TG_11239,0
TG_2147,0
TG_242,0
TG_7385,0
TS_4374,0
USA_844,0
GM_1422,0
NYT_2215,0
TG_11506,0
NZH_1257,0
DT_3970,0
GM_2845,0
TDP_1032,0
TDP_1344,0
TDP_2175,0
TDP_2509,0
SMH_3378,0
SMH_4915,0
SMH_5274,0
SMH_621,0
SMH_2565,0
NZH_7955,0
NZH_4221,0
AFR_427,0
AFR_463,1
DT_669,1
GM_3472,1
SMH_1126,1
TDP_1506,1
TDP_274,1
NZH_4381,1
SMH_2858,1
SMH_2720,1
TDP_2459,1
NZH_7039,1
DT_4449,1
TS_4155,1
NZH_608,1
USA_2205,1
GM_1594,1
GM_1990,1
TDP_2458,1
GM_605,1
TS_952,1
NYT_1548,1
TG_1610,1
USA_1305,1
TS_531,1
NYT_1687,1
USA_585,1
USA_1617,1
TS_2454,1
NZH_550,1
